supplier_id,name,phone,location,status,category
a5b6c133-0b84-40b2-895a-204ebfab9281,"Robertson, Page and Nelson",001-317-911-5733x52592,Greentown,Blacklisted,short
a83defa1-6fa9-4f7c-a32d-0c91e6c063dd,Macias-Zuniga,392-528-9256x9048,Rodgersborough,InActive,just
b71d4594-9493-4196-b7db-7a32dd74b7cb,"Allen, Johnson and Hudson",(347)557-5261x5116,Port Jessicaborough,Active,his
af1756e6-e57c-4326-97a5-cfee6a4cecba,"Ward, Bryan and Cantrell",+1-888-206-9553x9306,Davidport,InActive,thus
8578978f-2e63-46b9-82a4-29550eff4759,Wheeler Ltd,001-845-548-1480x861,Rebeccaside,Blacklisted,year
54a4ddca-f621-418d-9033-755f40ab5300,Acosta-Freeman,+1-949-497-5202,North Amymouth,Active,participant
f757de3e-55dc-49df-9ef9-8fa0bdb3a183,Braun-Shelton,+1-913-608-2494x91080,South Julianmouth,InActive,party
07cfce97-5439-4559-809f-d9a581deea8d,Grant-Salas,232-954-2413x58872,Kevinborough,Blacklisted,interview
16331a20-5850-4e30-8356-f2214feac3d9,"Morris, Mcdaniel and Castillo",(990)461-7107x9153,Charlesburgh,Active,summer
80503317-03de-4a5b-a556-5ada2ffb1320,Eaton-Macdonald,001-951-905-0381x4131,North Maryside,InActive,thousand
b1022229-74c6-49d3-9eca-e6798978550b,"Rogers, Rios and Fields",997.350.6019x999,Feliciafort,InActive,design
82fc42b4-3199-4314-82cb-b493592d4728,Carter and Sons,999-941-4654,Lake Nicholasfurt,InActive,interview
a53fe862-267c-4ba7-9acc-78c6d8862c47,"Webb, Patton and Smith",422.316.1141,Johnport,Blacklisted,war
3b9f54c4-3bf1-4304-90c2-309a7be5e344,Walker Inc,7625511915,New Gregoryshire,Blacklisted,wall
16157d6a-f40a-4140-b233-c8e5e8542b84,"Burke, Lynn and Meyer",+1-779-625-2217,Onealbury,Active,president
a815cdf6-a6c9-4488-bf83-bba5daf38f34,Camacho-Farley,897.907.2308x0076,Kellyfurt,Blacklisted,catch
ea4a6f92-931c-4a3c-9185-c73898acc8a1,"Williams, Thomas and Gutierrez",+1-418-227-4626x64881,Trujillostad,Active,might
ba336fa5-ae7d-4de9-ba83-61bcbdb7d67a,Gonzales LLC,001-699-835-3504x8228,Theodorefurt,Blacklisted,better
375acda7-88c7-438c-94f3-74f064382446,Smith-Williams,001-934-524-3690,Phillipsview,Blacklisted,allow
91347214-9eda-4d80-afe1-305094b89e87,Walker-Turner,001-334-470-9760x95998,Parkermouth,Active,back
ff3a08ea-d452-4a3a-a61d-a1ae74159e34,"Browning, Pittman and Rogers",(825)412-8043,Chenville,Blacklisted,begin
3697512f-0959-40d3-9e5d-f0b87482362d,Cherry-Hawkins,(314)272-2913x28165,Martinhaven,Active,which
ad0f1e77-19b5-4d9c-bcf6-4999151ec2a4,Mcdaniel Group,+1-575-612-0349x7460,Williamsside,Active,buy
c2721d21-27ef-474c-82a6-5dcf1e3b6fcd,Potter PLC,809.766.9245,Edwardside,InActive,light
1aa558d4-5e1c-41ad-87c6-dc75164548a4,Davila-Murray,602-620-9539x513,Lake Jennifer,Blacklisted,since
1bc9f6bc-a346-484c-986d-31a6cdb2dd1b,Castillo PLC,389-846-8414,South Tammyland,InActive,itself
c9a2c7ff-acbf-4416-b400-c7e59d4e7e93,"Evans, Wong and Smith",+1-457-339-1334x103,Lopezhaven,Blacklisted,contain
34565076-7869-4a74-99df-f17a37817390,Harris-Holland,(885)529-9267,East Christine,Active,phone
bc273a56-fdd8-4425-9c0d-6a51cbb1ff97,Burns-Decker,955-396-6243,Emilyland,Active,act
9fb29c6c-def0-43ad-9dc1-204cc22cb7d0,Wright Ltd,709-285-2085x90186,Port Bradleyville,Active,force
dcae5947-6663-4b90-9e77-50f34bacbe3b,"Bowen, Clark and Matthews",392.247.4105x14229,Lake Danielhaven,Blacklisted,scene
9a9513bb-43cc-4202-bbdf-0bc0a6b5b06e,"Miller, Shaffer and Li",7057842938,Dukemouth,InActive,answer
b2cbd07d-4ab5-452e-b50d-a349022f23b0,"Watts, Mcdaniel and Frey",460.358.8897,West Kenneth,Active,officer
8f5b1c7d-1479-4561-83c3-194bdeccc8ad,Stone-Moore,974.740.0008x56958,North Janice,Blacklisted,win
e97cd422-a2a4-436e-846d-bcd77d8baa20,Miller Inc,001-353-501-0722x894,East Michael,InActive,star
c7c09c84-6d80-404e-a07d-f140496e8c36,Summers Ltd,+1-505-428-9062,Barronview,Active,social
7d23a372-f803-44ec-bbad-7e158880a64c,"Walter, Taylor and Day",(504)747-8231x6693,South William,InActive,evidence
2b8aec68-e64f-453d-af32-102540abcc55,Harris LLC,+1-692-312-0206x06101,Michaelhaven,InActive,itself
461827cd-f57c-41e8-a7af-fa64f6cb2991,"Johns, Kelly and Allen",(765)678-1025,Benitezville,Blacklisted,television
284fd016-a769-49ce-b08e-6236b7b50961,Williams-Odonnell,001-234-271-0248,East Mathew,InActive,do
9d199886-6015-4bc3-9f2f-fa62a691e4cd,"Meyer, Murphy and Tate",(306)541-1338x066,Alexton,Blacklisted,catch
063f7075-f3c0-4408-8410-e1e955f7aff5,"Hall, Garcia and Wiggins",888-551-8790x931,Lake Michael,InActive,decision
c8036ce8-0ace-4470-b2e9-61dc3b4acfc2,Allen and Sons,545.491.1710x65857,Mendozaville,Active,at
4dd3d089-3531-4195-8ee6-d94a8d192743,White-Fernandez,6706629244,Karenfort,Active,himself
314d1961-0f31-47e3-8d30-206dad0b9007,"Berger, Brown and Glass",395-595-6782x592,Rileyborough,Blacklisted,weight
87f84afd-9ef7-45b3-8f32-f2215b3afedd,Jones-Bennett,+1-289-732-3305x8007,Lake Kimberlyview,Active,choice
15507351-5016-4cec-b945-f035e9118cf9,"Peterson, Mayer and Jackson",5353440537,Kelleyland,Blacklisted,present
6486623a-b048-4b0e-8141-a5143de77290,Lynch Ltd,485-418-3891,South Allisontown,Blacklisted,possible
79647342-0092-49da-8c8d-f4db8084e789,Jordan-Marquez,(546)382-9420,Larsenside,InActive,decide
7a909077-1c80-4596-ac38-14877d22b7d0,Kane LLC,001-516-401-0575x0626,Lewisfort,Blacklisted,air
674627b2-d1b7-446f-9e4d-436678ab9a7e,Wolf-Johnson,(566)883-2525,North Andrew,Active,at
20f653cc-77db-4a78-9c0b-4495bb3544c9,"Santos, Hardin and Moran",+1-821-415-6277x537,Yorkborough,Blacklisted,laugh
b3e499f1-6803-48da-b011-34db282830b7,Valencia PLC,+1-726-263-2596x977,Jameschester,Blacklisted,special
0e368b5a-6e28-45db-850b-251bcc44a457,"Roy, Tanner and Benjamin",514-254-6133,East Michaelatown,Active,them
da5c891e-dde1-4700-b739-8a5cb3ff6ac0,Andersen PLC,+1-847-569-3906,Lake Hannah,Active,music
592271a0-76c8-4ec7-bf69-86ab3327b6d4,Ross and Sons,001-900-776-9334x739,Port Johnbury,Blacklisted,pick
3709a6f4-5904-4c54-a7f8-60e46e3dfdd1,Luna PLC,001-726-209-3248x3927,Hunterhaven,Active,face
eb2077e6-2a45-4495-95cc-702a75c2757e,Patton-Ruiz,560.491.1442,Port Nina,Blacklisted,finish
39b07f57-5143-4339-9c03-998f8f4e123f,"Grant, Ramirez and Carter",420.828.7499x8068,Port Priscilla,InActive,your
83b4f96e-d675-4efc-ab5e-6340ab9d23a1,"Bradford, Contreras and Perez",001-888-535-3942x9070,Grayhaven,Active,matter
ff0e0df5-5f84-4e54-9f4c-fb07f2948fc9,Allen Inc,001-432-748-8730x109,New Karibury,InActive,thing
cc08dcdb-b0aa-4d6f-b289-ad14cf5abf2f,Spencer PLC,271.688.8738,Thomasborough,Blacklisted,lawyer
2ce9b891-ea73-4de2-a2e9-aea8021df0f8,"Weber, Silva and Foster",331-543-2349x44549,North Brett,Active,some
afec3bf5-7f42-4c89-8ffa-6384c50e9351,Herrera-Norman,999.594.9315,Lopezfurt,Blacklisted,force
ea9e1dfd-56f8-44a5-be4b-88582c97fb57,"Downs, Neal and Liu",(345)616-1915,Abigailside,Blacklisted,must
3f88c068-3344-4117-b2a9-9402a686e160,Vasquez and Sons,940-706-6693x63586,Monroeside,Active,participant
4c325efa-b1db-49f2-b531-7dadc35209f5,Snyder-Hughes,+1-822-316-2816x345,Markview,Blacklisted,happen
227a40d2-e19b-4091-b9e6-001e95e3a0d6,"Hudson, Price and Reed",+1-951-887-2824x1048,North Dustinberg,InActive,even
bd859a51-c436-4122-8ae7-7b29bb8a02ed,Jones-Thomas,979-785-3133,Deborahview,InActive,strategy
01abe709-0567-47dc-ae92-3b077c44b868,"Martin, Smith and Griffith",001-838-863-8937x7946,Kimberlyview,InActive,cut
22f2e650-d0d1-4f20-a32c-6ea3cb1417fb,Wilson-Wells,756-223-1699,West Jodi,Blacklisted,wear
610fd117-14c7-410d-b1af-bf8a38824ea3,Williams LLC,3564828265,Stonetown,Active,spring
0a2e1edc-78b9-4c1d-957e-5ea32d529779,Watts PLC,440-992-6123,North Kenneth,Active,marriage
82a65137-3019-430a-a456-84e5e7038f5b,Hernandez LLC,001-909-688-8798x86825,Wendymouth,InActive,face
bab172ec-34e4-4ba2-b2b4-89fbd44db208,"Parker, Mitchell and Barnes",+1-242-536-1637x8905,Gailport,InActive,six
829ff987-abc5-43ed-a8e8-c0db0635db9a,"Day, Duran and Freeman",001-684-274-4499x5075,New Hector,InActive,believe
3a2ae718-7fe7-4506-8e0b-51285ab3163a,"Blake, Moon and Ramirez",324-470-3490,Jerryborough,Active,ok
1bdb7c8d-ca23-4f19-a782-69dde02bb5e6,"Adams, Hull and Wise",253.912.0075,North Thomas,InActive,put
03d0afbd-00ff-456a-b2ff-afcc18f60825,Davis-Lucas,(861)730-7790,Mayshire,Active,sometimes
437180c9-f781-4ffd-b6f2-6400e7eba0ac,"Lane, Perez and Collins",(250)962-8727,South Alexis,InActive,mouth
6198148f-ebf8-4aa3-8ff7-0df851a83e6c,"Cummings, Allen and Curtis",303.218.5867,Henrybury,InActive,floor
040392be-3b11-4512-89b3-ea65b7b7aa40,Long Inc,222.857.1151x37053,North Natalie,InActive,third
c253444f-e16b-404a-b4b0-d8a9ff4e1f80,"Smith, Gonzales and Byrd",001-314-332-1284x45429,West Lesliestad,Blacklisted,this
3c3b142a-7d15-4bc4-b917-53de53a4d681,"Mills, Alexander and Taylor",+1-816-391-1342x759,Lake Jeffery,InActive,everything
415be7d4-54ea-48c8-837d-b1e064523930,"Russo, Adams and Mason",+1-885-639-2623x818,Patrickchester,Blacklisted,yeah
537683c1-f29f-4a2a-a5d4-57f6f9b85a53,"Wade, Avila and Coffey",+1-757-544-1203x9074,South Catherinefort,InActive,natural
5df5cbc6-a978-4504-8a76-e317f54178b1,Carrillo-Reid,(424)844-0983,Lake Sarah,Blacklisted,article
b7a20c3f-98a6-46d1-bf76-1bdcac42f03b,Hernandez-Jackson,001-282-663-4185x033,Smithchester,InActive,ahead
21e88fa4-f4ca-4b96-a26d-f1d9bf8f2ec5,Ware PLC,001-864-655-9514x415,Lake Elizabeth,Blacklisted,rather
45da2558-e702-4a97-8625-0c8f23ff5425,Krueger-Frost,376-929-0397,Greeneshire,Active,loss
94010b8d-73e7-473f-990b-1a7f79b703d6,"Mason, Curtis and Perez",+1-620-895-6653,Reyeston,Blacklisted,bit
386523ba-c1b8-45e9-be6c-42d26b310eb5,"Munoz, Williams and Novak",859.720.3966,West Rachael,Active,college
